7486_7	7486_8	7486_9	7486_10	7486_17	7486_18	7486_19	7486_20
FADS3	591	928	645	1263	316	655	351	561
MIR6746	4	1	7	1	1	0	0	1
RAB3IL1	2	2	0	1	2	2	1	1
RNU6-1243P	0	0	0	0	0	0	0	0
BEST1	2	15	5	21	8	17	4	13
FTH1	8565	7879	9307	11286	5237	4599	5409	3828
RP11-810P12.7	15	10	12	26	14	13	18	10
RP11-810P12.1	0	1	0	0	0	0	0	0
RP11-810P12.6	0	0	0	0	0	0	0	0
RP11-810P12.5	0	0	0	0	0	0	0	0
INCENP	890	634	926	875	3076	2815	3019	2084
RP11-691L4.2	1	0	2	0	0	1	1	0
SCGB1D1	0	0	0	0	0	0	0	0
SCGB2A1	0	0	0	0	0	0	0	0
RP11-703H8.9	0	0	0	0	0	0	0	0
SCGB1D2	0	0	0	0	0	0	0	1
SCGB2A2	0	0	0	0	0	0	0	3
SCGB1D4	0	0	0	0	0	0	0	0
RP11-703H8.6	0	0	0	0	1	0	0	0
RP11-703H8.7	0	0	0	0	0	1	0	1
ASRGL1	34	29	30	30	240	211	256	188
CTD-2531D15.1	1	0	0	1	0	7	1	1
CTD-2531D15.5	0	0	0	0	0	0	0	0
SCGB1A1	0	0	0	2	0	0	0	0
CTD-2531D15.4	1	0	0	0	0	1	1	1
AHNAK	50087	27440	51899	34189	38278	40094	34385	29362
RP11-864I4.3	5	6	2	4	1	6	0	6
RP11-864I4.4	0	0	2	0	2	0	0	1
EEF1G	0	0	0	0	0	0	0	0
RP11-864I4.1	76	86	79	96	139	109	116	84
MIR6747	0	3	2	2	2	0	2	1
TUT1	922	551	987	782	899	679	996	556
MTA2	10607	9320	11499	12837	13600	12867	13401	10269
EML3	12667	8974	14192	12442	10020	9215	10809	7747
RP11-831H9.3	35	27	33	33	19	9	24	21
ROM1	159	95	193	123	106	84	142	88
B3GAT3	3749	2592	4113	3585	3247	3209	3579	2688
GANAB	16476	11617	17551	15311	16930	14571	16774	11520
INTS5	1661	1162	1802	1392	1857	1577	1919	1209
RP11-831H9.11	0	0	0	0	0	0	0	0
C11orf98	15	8	14	9	15	9	19	1
LBHD1	370	241	434	300	432	417	442	352
METTL12	81	113	113	149	154	133	139	127
SNORA57	0	0	0	0	0	0	0	0
C11orf83	230	182	279	282	284	244	282	190
UBXN1	6439	4201	7270	5791	5444	4628	5683	4008
LRRN4CL	2	4	3	15	6	19	3	1
BSCL2	112	69	114	90	109	86	99	64
HNRNPUL2-BSCL2	26	15	36	21	32	26	34	18
GNG3	7	16	13	8	10	7	8	9
HNRNPUL2	3935	3000	4048	3827	3849	3368	4147	2526
TTC9C	1281	741	1354	1020	1245	954	1263	764
ZBTB3	566	398	785	517	513	475	525	339
POLR2G	2388	1893	2726	2529	2598	2733	2664	2010
RP11-727F15.11	1	2	2	0	2	0	3	3
TAF6L	783	766	846	1049	782	753	847	633
TMEM223	874	629	991	824	860	693	914	579
RP11-727F15.12	20	9	10	17	23	19	17	8
TMEM179B	781	534	808	743	781	798	834	635
MIR6748	0	0	0	0	0	0	0	0
NXF1	12947	11592	13228	15326	9511	9579	10091	7873
MIR6514	2	5	2	9	1	5	4	2
STX5	1937	1606	2121	2073	1816	2107	1967	1632
RP11-727F15.13	7	11	6	10	10	11	10	14
RNU6-118P	5	11	4	13	4	13	9	12
RP11-727F15.9	24	12	32	21	19	13	22	16
RP11-727F15.14	2	4	4	2	3	6	1	4
WDR74	1526	1151	1792	1631	1310	982	1406	840
RNU2-2P	0	0	0	0	0	0	0	0
SNHG1	4498	2969	5025	3905	5957	4122	6499	3237
SNORD22	0	0	0	0	0	0	0	0
SNORD30	2	0	3	1	2	1	5	3
RF00099	0	0	0	0	0	0	0	0
SNORD28	0	0	0	0	0	0	0	0
SNORD27	0	0	0	0	0	0	0	0
SNORD26	0	0	0	0	0	0	0	0
SNORD25	0	0	0	0	0	0	0	0
SLC3A2	6601	7227	7566	9785	5900	8860	6559	7519
CHRM1	0	0	0	0	0	0	0	0
AP000438.2	0	0	0	0	0	0	0	0
RN7SL259P	0	0	0	0	0	0	0	0
SLC22A6	0	0	0	0	0	0	0	0
CMB9-43M24.1	0	0	0	0	0	0	0	0
SLC22A8	0	0	0	0	0	0	0	2
RP11-959F10.4	0	0	0	0	0	0	0	0
RP11-959F10.5	0	0	0	0	0	0	0	0
SLC22A24	0	0	0	0	0	0	0	0
RP11-959F10.1	0	1	0	0	0	0	2	0
SLC22A10	0	0	0	0	0	0	0	0
SLC22A25	0	0	0	0	0	0	0	0
RP11-959F10.6	0	0	0	0	0	0	0	0
CTD-3110P2.2	0	0	0	0	0	0	0	0
AP000438.4	0	0	0	0	0	0	0	0
SLC22A9	0	0	2	0	0	0	0	0
HRASLS5	0	0	1	0	5	1	0	0
CMB9-14B22.1	0	0	1	0	0	0	0	0
LGALS12	0	0	0	0	0	0	1	0
RARRES3	1651	929	1969	1251	3720	3636	4053	2789
HRASLS2	1	1	0	6	2	1	2	1
PLA2G16	98	79	116	88	150	229	141	200
RP11-697H9.3	0	0	1	0	0	0	0	1
ATL3	3179	2648	3279	3381	3380	3516	3478	2578
RP11-697H9.4	1	2	2	0	3	2	1	2
RP11-697H9.2	1	1	2	3	2	0	1	0
RTN3	3251	2592	3357	3554	4250	4293	4467	3158
RP11-697H9.5	0	0	0	0	0	0	1	0
C11orf95	537	315	502	413	318	380	307	288
RN7SL596P	0	1	0	3	3	0	0	0
C11orf84	1117	1092	1151	1540	1828	1861	1802	1488
RP11-466C23.5	1	0	2	1	1	0	1	1
MARK2	3540	2794	4008	3720	4198	4231	4225	3327
RNU6-1306P	0	0	0	0	0	0	0	1
RCOR2	5	10	12	15	9	26	9	15
NAA40	2485	2087	2615	2899	3641	4016	3835	3191
RNU6-45P	3	5	6	6	2	4	9	7
COX8A	1526	1529	1479	2182	2108	2871	2725	2444
AP000721.4	0	0	0	0	0	0	0	0
OTUB1	4795	3564	5064	4816	4512	4268	5006	3622
MACROD1	423	196	483	281	362	309	426	196
RP11-21A7A.2	4	0	7	1	3	0	1	0
RP11-21A7A.4	1	0	1	0	0	1	0	4
FLRT1	54	24	47	22	36	30	52	30
RP11-21A7A.3	0	0	1	3	0	0	0	2
STIP1	6513	9931	6920	13087	9015	11746	9235	9357
FERMT3	12969	12479	14054	17118	12339	14574	13421	11692
TRPT1	765	637	856	799	756	876	842	790
NUDT22	1213	861	1320	1176	1565	1540	1549	1297
RP11-783K16.14	15	9	10	14	15	19	11	10
DNAJC4	1196	698	1380	1157	1468	1198	1507	1103
VEGFB	2154	1838	2308	2422	1935	1639	2299	1379
FKBP2	1780	1849	2079	2414	2117	2173	2072	1754
PPP1R14B	1757	2056	1656	2399	1635	1811	1859	1756
RP11-783K16.5	3	1	1	5	2	0	0	5
RP11-783K16.13	10	6	6	8	15	19	8	9
PLCB3	1303	1655	1356	2160	1250	1967	1329	1623
BAD	387	429	434	556	439	608	496	448
GPR137	1891	1157	2156	1623	1452	1455	1677	1203
KCNK4	7	0	6	1	0	0	0	0
RP11-783K16.10	0	0	0	0	1	0	0	0
TEX40	1	3	0	0	1	0	0	0
ESRRA	2516	1826	2715	2566	2105	2242	2238	1706
TRMT112	2920	2720	3227	3606	3146	3230	3291	2646
PRDX5	3299	3683	3717	5027	3522	5095	3576	4115
AP003774.1	166	78	155	76	190	157	238	147
CCDC88B	30363	20377	33395	27695	21306	21654	22038	18468
MIR7155	0	0	0	0	2	0	1	0
RPS6KA4	2761	2277	3008	3021	3020	3296	3401	2485
MIR1237	0	0	0	0	0	0	0	0
AP003774.6	0	0	0	0	0	0	0	0
AP003774.5	0	0	0	0	0	0	0	0
AP003774.4	0	0	0	0	0	0	0	1
AP005273.1	0	0	0	0	0	0	0	0
AP006288.1	0	0	0	0	0	0	0	0
SLC22A11	0	0	0	0	0	0	0	0
SLC22A12	0	0	0	0	0	0	0	0
NRXN2	11	12	15	13	4	6	1	6
AP001092.4	0	0	0	0	0	0	0	0
RASGRP2	23431	8588	25588	11711	20477	11165	21576	9224
PYGM	503	277	529	350	321	190	326	153
SF1	19853	16946	21925	22933	19306	18895	20929	15179
AP001462.6	33	34	49	31	39	33	41	16
MAP4K2	8713	5572	9375	7503	6741	6106	7299	4958
MEN1	4328	3075	4838	4048	3773	3445	4089	2917
CDC42BPG	171	91	214	119	323	134	328	127
EHD1	7115	4075	7711	5475	7663	6749	8073	5164
AP001187.11	1	0	1	0	0	0	0	0
AP001187.9	11	16	15	8	9	13	11	7
MIR192	0	0	0	0	0	0	0	0
MIR194-2	0	0	0	0	0	0	0	0
ATG2A	3884	3147	3839	4320	3008	3425	3316	2578
MIR6750	5	1	2	2	1	3	4	1
MIR6749	3	1	0	1	0	1	0	0
PPP2R5B	2141	3307	2193	4461	1431	3189	1483	2598
GPHA2	1	4	1	3	2	7	8	4
C11orf85	10	3	4	4	7	14	16	8
BATF2	5	0	4	4	6	6	2	10
ARL2	667	460	619	598	778	757	997	664
ARL2-SNX15	0	0	0	0	0	0	0	0
MIR6879	0	0	0	0	0	0	0	0
AP000436.4	1	3	5	0	5	3	3	1
SNX15	279	298	338	417	314	312	343	255
SAC3D1	823	703	930	1000	1834	1758	1998	1450
NAALADL1	663	604	739	831	481	601	531	433
CDCA5	310	176	341	233	4637	4480	5056	3651
ZFPL1	227	183	220	265	203	202	205	190
TMEM262	111	70	127	140	86	82	125	68
VPS51	7748	4473	8660	6125	6148	4769	6388	3861
AP003068.9	0	0	0	0	0	0	0	0
TM7SF2	529	393	530	506	659	648	694	569
ZNHIT2	265	154	324	237	259	251	309	172
AP003068.12	0	0	0	0	0	0	0	0
RP11-399J13.2	11	18	11	20	5	25	12	9
FAU	13233	8731	13635	11613	12478	10078	14412	8470
SYVN1	4196	4088	4694	5343	3713	3888	4220	3204
MRPL49	2373	1843	2440	2393	2486	2419	2571	1913
MIR6751	0	0	0	0	0	0	0	0
AP003068.16	0	0	0	0	0	0	0	0
RNU2-23P	0	0	0	0	0	0	0	0
AP003068.17	0	0	0	0	0	0	0	0
SPDYC	0	0	1	1	3	0	0	0
AP003068.18	70	59	66	61	59	52	51	51
AP003068.23	99	133	111	204	100	154	87	132
CAPN1	7680	8153	8419	10827	8213	10469	8939	8117
AP003068.22	30	59	34	81	33	38	30	24
POLA2	968	491	1045	671	3053	2604	3277	2027
CDC42EP2	39	94	35	145	22	56	28	40
DPF2	3653	2882	3946	3878	3482	3444	3587	2550
TIGD3	11	15	7	22	62	40	52	34
RP11-867O8.5	3	12	8	3	23	1	13	4
SLC25A45	1956	775	2318	1176	3851	2078	4045	1806
FRMD8	3321	3276	3484	4312	3679	4169	3895	3396
NEAT1	71048	50075	82360	68541	97043	99964	100019	78113
RF01955	0	0	0	0	0	0	0	0
RF01956	0	0	0	0	0	0	0	0
RF01957	0	0	0	0	0	0	0	0
MIR612	0	0	0	0	0	0	0	0
RF01684	0	1	0	0	0	5	0	0
CMB9-22P13.1	68	243	83	303	80	233	79	160
CMB9-22P13.2	0	0	0	0	0	0	0	0
MALAT1	36535	27436	41799	35574	34485	30116	31597	23278
AP000769.7	0	0	0	0	0	0	0	0
RF01871	0	0	0	0	0	0	0	0
AP000769.8	0	0	0	0	0	0	0	0
SCYL1	3846	3956	4287	5087	3687	4049	3964	3256
LTBP3	7523	8368	8181	11446	9056	9540	9634	7802
RP11-856B14.10	0	0	0	0	0	0	0	0
RP11-856B14.1	435	268	477	353	338	266	325	189
SSSCA1	793	741	826	901	757	863	846	699
FAM89B	134	129	158	179	215	192	247	200
EHBP1L1	8293	7089	8912	9658	10088	10414	9855	8676
KCNK7	19	18	14	31	29	20	30	18
MAP3K11	4698	4134	5017	5599	5205	5673	5538	4626
PCNX3	7303	5995	7557	7997	6172	6470	6702	5269
MIR4690	0	0	0	0	0	0	0	0
SIPA1	8357	6645	8969	9203	10684	9654	11527	7581
MIR4489	21	11	11	15	24	14	23	10
RELA	6161	6797	6410	9050	5513	7066	5850	5452
RN7SL309P	0	0	1	0	0	0	0	0
KAT5	957	867	1005	1153	794	786	891	639
RNASEH2C	1973	1490	2244	1969	2445	2276	2793	2016
KRT8P26	4	1	3	2	0	0	0	0
RP11-770G2.2	4	2	11	5	3	0	3	0
AP5B1	2354	2345	2478	2917	2217	2087	2031	1606
OVOL1	0	1	2	3	0	0	0	1
RP11-770G2.4	0	0	1	1	0	0	0	0
RP11-770G2.5	0	0	0	0	0	0	0	0
CFL1	22201	20259	24470	27762	38987	39125	42250	31920
SNX32	210	134	217	149	150	140	142	100
MUS81	3435	3153	3658	4064	3762	4228	3984	3451
EFEMP2	227	202	243	281	237	290	215	258
CTSW	5016	642	5379	839	2189	1276	1792	1103
FIBP	1636	1504	1830	2009	2448	2792	2645	2314
CCDC85B	2516	1334	2938	1831	3209	2827	3556	2343
FOSL1	97	266	115	341	108	392	153	346
C11orf68	2361	1720	2433	2169	1967	1878	2198	1521
DRAP1	5553	5371	6100	7224	6905	8145	6805	6598
TSGA10IP	0	1	6	2	0	1	1	0
SART1	5216	4070	5539	5525	5876	5648	5915	4481
RP11-1167A19.6	2	3	1	4	3	2	4	2
EIF1AD	1430	1284	1573	1815	1581	1576	1631	1255
BANF1	1925	1920	2017	2632	3018	2940	3421	2259
CST6	0	0	1	1	0	1	1	3
CATSPER1	0	0	0	0	0	6	1	9
GAL3ST3	0	0	0	2	0	0	0	0
SF3B2	12026	9341	12541	12183	13185	12431	13793	9767
RP11-1167A19.2	3	0	0	0	0	5	2	1
PACS1	10315	5611	10946	7766	9267	7691	9410	5788
RP11-755F10.1	182	125	213	123	123	81	114	69
KLC2	2777	3172	2995	4304	2291	3344	2621	2784
RP11-755F10.3	153	128	144	248	119	153	118	131
RP11-867G23.1	15	15	22	30	31	20	16	12
RP11-867G23.2	0	0	1	0	0	0	0	0
RAB1B	3584	3496	3696	4712	3853	4452	3977	3473
RP11-867G23.3	96	77	112	105	66	76	75	77
RP11-867G23.4	0	0	0	0	0	0	0	0
CNIH2	45	34	40	41	48	53	49	47
YIF1A	1290	1715	1432	2248	1221	1969	1363	1695
TMEM151A	2	1	0	1	1	0	0	0
RP11-867G23.13	3	6	1	4	1	11	0	0
CD248	485	121	535	118	79	72	67	58
RIN1	76	126	84	155	98	132	118	112
RP11-867G23.12	18	20	15	23	20	18	9	19
BRMS1	2618	2421	2688	3438	2512	2813	2661	2373
B4GAT1	328	225	326	299	452	421	507	318
RP11-867G23.8	40	51	43	61	81	90	79	66
SLC29A2	420	649	451	887	581	773	655	704
RP11-867G23.9	0	0	0	0	0	0	0	0
RNU1-84P	0	0	0	0	0	0	0	0
RP11-867G23.10	6	4	1	6	17	34	20	28
NPAS4	4	14	2	10	20	20	21	28
MRPL11	1270	938	1455	1229	1883	1436	2082	1132
CTD-3074O7.7	0	0	0	0	0	0	0	0
PELI3	204	245	180	339	330	353	320	366
CTD-3074O7.5	65	71	79	104	71	58	83	67
DPP3	2294	2347	2465	2932	3112	3523	3238	2800
CTD-3074O7.11	0	0	0	0	0	0	0	0
BBS1	109	43	107	82	80	65	71	53
ZDHHC24	1203	611	1354	864	1339	1106	1502	951
ACTN3	1	9	2	3	11	13	13	6
CTD-3074O7.2	0	0	0	0	0	0	0	0
CTSF	551	259	541	305	514	305	594	229
CCDC87	0	2	1	3	1	3	6	2
CCS	1790	1696	2175	2325	1727	2074	1827	1649
RNU4-39P	8	14	13	15	5	15	9	3
RBM14	2957	2112	3129	3016	4419	3899	4862	3203
RBM14-RBM4	22	32	24	39	40	41	29	20
RBM4	371	269	434	351	318	296	394	243
RBM4B	775	683	891	905	986	914	1047	773
RP11-658F2.8	1868	1032	2021	1367	1410	888	1572	837
SPTBN2	58	40	97	84	45	30	38	46
RN7SL12P	0	0	0	0	0	0	0	0
C11orf80	516	667	573	905	629	917	839	764
RP11-658F2.3	3	1	0	0	3	1	2	2
RP11-658F2.2	1	0	0	0	0	0	1	0
RCE1	1083	1302	1167	1666	1089	1233	1091	1077
PC	255	177	239	236	374	337	373	232
LRFN4	916	743	940	951	644	856	779	709
RNU7-23P	0	0	0	0	0	0	0	0
MIR3163	0	0	2	0	0	0	1	0
C11orf86	0	0	0	0	0	0	0	0
SYT12	1	1	1	3	0	3	6	2
MIR6860	0	0	0	0	0	0	0	0
RHOD	12	21	12	25	21	20	17	10
KDM2A	20243	13919	21509	18305	13555	12379	13809	9654
RP11-157K17.5	4	1	0	4	2	2	1	2
ADRBK1	28424	15967	30014	21353	28140	22310	30682	18023
ANKRD13D	7438	5279	8167	7138	7643	7217	8581	6011
SSH3	1093	734	1105	922	1148	1130	1241	928
RAD9A	2275	1861	2634	2563	3051	3289	3310	2663
POLD4	921	588	1147	777	1046	834	972	612
AP003419.11	0	0	0	0	0	0	0	0
CTC-1337H24.3	4	1	3	4	2	2	5	0
RN7SKP239	5	0	6	4	2	4	4	0
CLCF1	127	483	112	676	103	308	108	274
CTC-1337H24.4	17	2	14	7	6	5	8	4
RNU6-1238P	4	6	8	3	11	16	12	7
PPP1CA	8490	7210	8903	9521	10924	11314	11738	9462
TBC1D10C	20055	10915	21723	14840	19038	15604	21248	13009
CARNS1	159	80	233	87	334	223	351	195
RPS6KB2	1809	2036	1988	3003	1922	2437	2073	2003
AP003419.16	0	0	0	0	0	0	0	0
PTPRCAP	0	0	0	0	0	0	0	0
CORO1B	6294	5254	7004	6989	6765	6213	7303	4928
GPR152	39	16	39	37	23	11	19	10
CABP4	144	92	138	206	94	54	110	62
TMEM134	1628	1176	1803	1492	1401	1229	1461	1011
AIP	4911	3073	5030	4191	5390	4705	5780	4016
MIR6752	0	0	0	0	2	0	0	0
PITPNM1	6097	6335	6348	8448	6272	8185	6694	6307
CDK2AP2	3888	3959	3968	5491	5900	6894	6558	5559
CABP2	0	0	0	0	0	0	0	0
RP11-715F10.6	0	0	0	0	0	0	0	0
GSTP1	5804	6175	6102	8389	4832	5737	5541	4971
C11orf72	3	4	1	2	1	0	2	4
RP11-655M14.12	1	1	0	0	0	0	0	0
NDUFV1	9204	5849	9665	8340	8598	7178	9410	5800
DOC2GP	1017	449	1157	613	771	354	811	338
NUDT8	123	96	171	119	221	211	243	204
TBX10	5	0	5	1	6	1	2	1
ACY3	18	18	10	19	21	35	29	21
AP003385.2	2	0	0	0	1	1	1	0
ALDH3B2	0	0	0	0	1	0	3	2
RPL37P2	50	21	37	34	46	48	62	32
RP11-655M14.7	0	0	0	0	0	0	0	0
OR7E145P	0	0	0	0	0	0	0	0
OR7E11P	0	0	0	0	0	0	0	0
RP11-655M14.14	0	0	0	0	0	0	0	0
RP11-655M14.4	0	0	0	0	0	0	0	0
RP11-119D9.3	1	1	0	1	0	0	0	1
FAM86C2P	41	32	55	28	79	51	73	34
RP11-119D9.5	0	0	0	2	0	2	0	2
RP11-119D9.4	0	0	0	0	0	0	0	0
RP11-119D9.1	49	21	44	37	91	40	106	43
RNU6-46P	0	0	1	1	1	0	0	1
RPS3AP40	0	2	0	1	4	0	3	0
RP5-903G2.2	2	1	8	6	6	11	2	8
RP5-901A4.4	0	3	1	0	4	2	1	1
RP5-901A4.5	0	0	0	0	0	0	0	0
OR7E1P	0	0	0	0	0	0	0	0
UNC93B1	994	775	1133	1021	1097	1113	1119	836
ALDH3B1	17	17	10	10	29	27	33	37
RP5-901A4.1	4	1	4	2	13	6	8	9
NDUFS8	2577	2183	2733	3001	2586	3017	2982	2418
MIR7113	0	0	0	0	0	0	0	0
MIR4691	0	0	0	0	0	0	0	0
TCIRG1	13299	9219	14017	12812	14869	15455	16517	12906
MIR6753	42	38	32	43	45	66	45	48
RP11-802E16.3	407	374	486	504	572	495	559	391
CHKA	784	1032	780	1341	468	642	541	528
CTD-2655K5.1	0	1	3	0	0	0	1	0
KMT5B	3241	3107	3281	3903	2159	2671	2175	2099
C11orf24	975	1060	954	1556	1158	2207	1219	1676
LRP5	8546	5350	9137	7297	4294	5337	4608	4469
PPP6R3	5708	6770	5602	8476	5383	6372	5382	4815
RP11-715N9.2	0	0	0	0	0	1	0	0
CTD-2007L18.5	23	21	40	35	20	19	28	25
GAL	1	1	0	1	0	1	0	0
MTL5	262	222	332	302	393	354	393	288
CPT1A	5424	4409	6100	6042	4968	5305	4822	3785
RP11-757G1.6	2	1	8	2	3	7	6	2
MRPL21	792	645	809	863	867	836	901	660
IGHMBP2	2803	2227	3245	2953	3088	2844	3271	2326
RP11-757G1.5	12	9	21	17	14	8	15	6
MRGPRD	2	1	3	6	20	11	13	3
RP11-554A11.4	0	0	0	1	0	0	1	2
RP11-554A11.5	0	0	0	0	0	0	0	0
MRGPRF	0	1	0	0	4	0	1	1
RP11-554A11.6	0	0	1	0	0	0	0	0
TPCN2	2221	1491	2378	2028	1975	2113	1981	1576
MIR3164	3	6	9	7	0	2	5	2
RP11-554A11.7	4	12	1	10	3	4	2	3
RP11-554A11.8	0	0	5	3	0	0	0	0
RP11-554A11.10	62	36	34	33	18	33	13	18
MYEOV	2	0	0	0	3	1	3	2
AP005232.1	1	1	0	1	1	0	1	1
RP11-211G23.2	0	1	0	0	0	0	0	0
RP11-211G23.1	0	0	0	0	0	0	0	0
AP000439.1	0	0	0	0	0	0	0	0
AP000439.2	0	0	0	0	0	0	0	0
AP000439.5	0	0	0	0	0	0	0	0
AP000439.3	0	0	1	0	0	1	0	0
CMB9-44E22.1	0	0	0	0	0	0	0	0
CCND1	33	24	29	36	53	60	59	46
ORAOV1	2821	2106	3092	2854	2037	1984	2145	1573
FGF19	0	0	0	0	0	0	0	0
RP11-300I6.5	0	0	0	0	0	0	0	0
FGF4	0	0	0	0	0	0	0	0
FGF3	0	0	0	0	0	0	0	0
RP11-643C9.1	0	0	0	0	0	0	0	0
RP11-643C9.2	0	0	0	0	0	0	0	0
RP11-626H12.1	0	0	0	0	0	0	0	0
RP11-626H12.2	0	0	0	0	0	0	0	0
RP11-626H12.3	0	0	0	0	0	0	0	0
RP11-626H12.4	0	0	0	0	0	0	0	0
RNU6-1175P	0	0	0	0	0	0	0	0
ANO1	0	0	0	0	0	0	1	0
RP11-805J14.3	0	0	0	0	0	0	0	0
RP11-805J14.2	0	0	0	0	0	0	0	0
FADD	532	471	549	518	594	609	621	406
RP11-805J14.5	0	0	0	0	0	0	0	0
PPFIA1	2812	3107	3109	3889	1928	2297	1811	1631
CTA-797E19.3	1	1	0	1	0	1	1	1
AP000487.6	3	4	2	6	4	0	3	2
MIR548K	0	0	0	0	0	0	0	0
CTA-797E19.1	6	1	4	1	3	1	1	1
CTA-797E19.2	1	0	0	4	2	2	0	1
AP000487.4	1	2	0	3	0	0	1	3
AP000487.5	26	20	19	29	26	39	21	19
CTTN	27	40	18	27	37	45	39	51
SHANK2	3	0	0	0	2	3	2	8
AP001271.3	0	0	0	0	0	0	0	0
RP11-826F13.1	0	0	0	0	0	0	0	0
AP001271.2	0	0	0	0	0	0	0	0
AP001271.4	0	0	0	0	0	0	0	0
CMB9-52H4.1	0	0	0	0	0	0	0	0
C11orf76	0	0	0	1	0	0	0	0
MIR3664	0	0	0	0	0	0	0	0
AP002387.1	2	0	0	0	0	0	0	0
DHCR7	644	2570	777	3392	748	2343	755	1848
RP11-660L16.2	348	249	367	328	203	183	219	150
NADSYN1	7976	6648	8645	9021	7707	8637	8386	7156
MIR6754	2	1	0	2	2	0	0	1
RP11-684B2.3	6	5	6	8	6	6	11	7
KRTAP5-7	0	8	4	9	0	5	6	2
KRTAP5-8	11	8	6	8	3	11	2	3
KRTAP5-9	5	16	16	21	15	18	15	16
KRTAP5-10	1	1	1	4	3	3	1	5
AP000867.14	0	0	0	0	0	0	0	0
KRTAP5-11	0	4	0	0	0	0	0	0
AP000867.13	0	0	0	0	0	0	0	0
OR7E87P	0	0	0	0	0	0	0	0
RP11-684B2.4	0	0	0	1	0	0	1	0
OR7E4P	0	0	0	0	0	0	0	0
RP11-684B2.5	0	0	0	0	0	0	0	0
RP11-684B2.6	0	0	0	0	0	0	0	0
RP11-167J8.1	0	0	0	0	0	0	0	0
RP11-167J8.4	0	0	0	0	0	0	0	1
RP11-167J8.3	0	0	0	2	0	0	0	0
CTD-2313N18.2	0	0	0	1	0	1	0	0
FAM86C1	152	94	161	146	217	176	223	148
CTD-2313N18.5	24	11	10	18	21	18	34	15
CTD-2313N18.4	9	3	11	5	6	2	6	6
ZNF705E	10	8	6	13	11	12	9	10
DEFB108B	2	0	0	0	1	2	0	0
RNA5SP342	0	0	2	1	0	0	0	0
CTD-2313N18.8	0	0	1	0	0	0	2	1
RP11-849H4.2	129	102	143	127	211	263	190	187
CTD-2313N18.7	16	11	19	15	21	14	24	20
OR7E128P	9	10	8	8	19	27	22	10
OR7E126P	2	2	5	7	6	8	7	4
RNF121	630	583	765	704	834	897	843	694
RP11-757C15.4	0	0	0	0	0	0	0	0
IL18BP	1270	980	1363	1384	1182	1234	1215	996
NUMA1	15268	10000	16320	13775	14039	11680	14463	9366
RP11-849H4.4	79	109	108	132	100	104	80	81
RNU6-72P	0	0	0	0	0	1	0	0
MIR3165	0	0	0	0	0	0	0	0
LRTOMT	283	207	302	229	241	298	256	186
RP11-807H22.10	0	0	0	0	0	0	0	0
LAMTOR1	2574	1969	2704	2639	2867	2965	3094	2367
RP11-807H22.9	0	0	0	0	0	0	0	0
ANAPC15	257	244	254	347	365	347	410	289
FOLR3	0	1	0	1	0	0	0	0
RP11-807H22.4	0	0	0	0	0	0	0	0
RP11-807H22.5	0	0	0	0	0	0	0	0
RP11-807H22.7	0	0	0	0	0	0	0	0
RP11-807H22.6	0	0	0	0	0	0	0	0
FOLR1	1	0	1	0	0	0	0	1
FOLR2	0	0	0	0	0	1	0	0
INPPL1	8894	9484	9526	12429	7690	9829	8083	7885
PHOX2A	1	0	0	0	0	0	0	0
AP000593.5	3	0	0	3	0	0	0	0
AP000593.6	0	1	2	5	0	3	3	5
CLPB	829	681	890	1003	812	1024	918	815
AP000593.7	10	3	11	10	8	8	10	3
RP11-45F15.1	0	0	0	0	0	0	0	0
RP11-45F15.2	0	0	0	0	0	0	0	0
RP11-7N14.1	0	0	0	0	0	0	0	0
AP005019.3	0	0	0	0	0	0	0	0
AP005019.4	0	0	0	0	0	0	0	0
RP11-169D4.3	0	0	0	0	0	0	0	0
RP11-169D4.4	0	0	0	0	0	0	0	0
RP11-169D4.1	0	0	0	0	0	5	0	0
PDE2A	2	18	8	17	20	8	13	9
RP11-169D4.2	7	6	3	3	16	24	15	22
MIR139	0	0	0	0	0	0	0	0
RNU7-105P	0	0	0	0	0	0	0	0
RP11-31L22.3	0	0	0	0	0	1	0	0
ARAP1	7763	5816	8452	7856	6247	6549	6699	5328
RP11-31L22.5	0	0	0	0	0	1	0	0
RP11-31L22.4	59	62	75	103	49	50	31	35
RP11-31L22.2	8	8	14	6	8	7	7	8
STARD10	879	791	866	1127	399	592	485	520
MIR4692	0	0	0	0	0	0	0	0
ATG16L2	8210	6287	8813	8313	9020	10634	9821	8975
FCHSD2	1783	1028	1750	1336	1754	1499	1663	1145
RNU6-672P	0	0	0	0	0	0	0	0
AP002381.2	0	0	0	0	1	0	0	1
RP11-800A3.3	0	0	0	0	0	0	0	0
RP11-800A3.2	0	0	0	0	0	0	0	0
P2RY2	1	0	0	0	1	2	0	1
RP11-800A3.4	0	0	0	1	0	0	1	1
OR8R1P	0	0	0	0	0	0	0	0
P2RY6	1	1	0	0	1	2	0	4
RP11-800A3.7	0	0	0	0	0	0	0	0
ARHGEF17	1	2	1	1	6	3	6	2
RELT	927	1064	989	1411	1022	1407	1109	1173
RP11-809N8.2	0	0	0	0	0	0	0	0
FAM168A	3305	3426	3557	4167	3415	4512	3419	3255
RP11-809N8.4	3	15	14	19	12	18	25	7
RP11-809N8.6	0	0	0	1	1	0	0	0
RP11-809N8.5	0	0	0	0	0	0	0	2
